@relation mmcfeatures

@attribute mood {0,1}
@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute track_duration numeric
@attribute track_end_of_fade_in numeric
@attribute track_start_of_fade_out numeric
@attribute track_loudness numeric
@attribute track_tempo numeric
@attribute track_tempo_confidence numeric
@attribute track_time_signature numeric
@attribute track_time_signature_confidence numeric
@attribute track_key numeric
@attribute track_key_confidence numeric
@attribute track_mode numeric
@attribute track_mode_confidence numeric

@data
1,0.632,0.598,11,-15,0,0.0375,0.0453,0.0334,0.085,0.86,113.561,317933,4,317.93279,0.20585,299.96698,-15,113.561,1,4,1,11,0.716,0,0.681
1,0.491,0.786,11,-7.214,0,0.045,0.0011,0.839,0.266,0.548,109.97,257693,4,257.69333,0.15741,250.73488,-7.214,109.97,0.825,4,1,11,0.124,0,0.131
1,0.352,0.843,7,-7.983,0,0.482,0.00738,0,0.0883,0.727,165.29,216893,5,216.89333,0.08703,211.69633,-7.983,165.29,0.085,5,1,7,0.249,0,0.29
1,0.415,0.885,0,-4.399,1,0.139,0.0145,0.00379,0.0986,0.426,175.001,205158,4,205.1581,0,205.1581,-4.399,175.001,0.225,4,0.9,0,0.761,1,0.728
0,0.276,0.552,1,-6.765,1,0.0302,0.0607,0.00193,0.83,0.285,156.695,271640,3,271.64,0,271.64001,-6.765,156.695,0.092,3,1,1,0.993,1,0.777
1,0.656,0.683,7,-8.512,1,0.0271,0.225,0.00181,0.336,0.963,129.216,185333,4,185.33333,0,176.69224,-8.512,129.216,0.794,4,1,7,0.472,1,0.414
1,0.731,0.852,11,-6.08,1,0.0476,0.00041,0.625,0.358,0.611,125.008,324541,4,324.54113,0.10449,322.18268,-6.08,125.008,0.829,4,1,11,0.526,1,0.408
1,0.822,0.753,1,-4.499,0,0.0332,0.0337,0.0000176,0.218,0.709,118.982,241933,4,241.93333,0,235.33424,-4.499,118.982,0.826,4,1,1,0.681,0,0.636
1,0.97,0.738,1,-3.381,0,0.132,0.0369,0.000384,0.324,0.961,107.166,206107,4,206.10667,0.23927,194.49034,-3.381,107.166,0.925,4,1,1,0.006,0,0.287
0,0.383,0.224,2,-16.99,1,0.0274,0.768,0,0.087,0.466,102.94,288000,4,288,0.38286,279.35927,-16.99,102.94,0.006,4,0.751,2,0.857,1,0.875
1,0.541,0.727,2,-7.509,1,0.0384,0.0000737,0.717,0.232,0.91,139.239,163080,4,163.08,1.00993,158.1395,-7.509,139.239,0.806,4,1,2,0.433,1,0.407
0,0.434,0.53,9,-9.501,1,0.0446,0.108,0.265,0.108,0.416,169.306,262333,4,262.33333,0.19646,252.52862,-9.501,169.306,0.259,4,1,9,0.306,1,0.396
1,0.599,0.839,0,-3.817,1,0.0447,0.00382,0,0.36,0.585,124.939,266120,4,266.12,0.29379,248.50576,-3.817,124.939,0.412,4,0.959,0,0.742,1,0.928
0,0.515,0.159,1,-8.972,1,0.0288,0.944,0,0.109,0.205,72.907,275333,4,275.33333,0.07556,258.50195,-8.972,72.907,0.002,4,0.685,1,0.5,1,0.605
1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,192.19057,0.26163,188.09905,-4.792,94.006,0.428,4,1,7,0.209,0,0.388
1,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,206.41333,0.11002,197.40444,-2.842,127.937,0.709,4,1,7,0.133,1,0.456
0,0.464,0.251,0,-11.393,0,0.0323,0.987,0.441,0.109,0.487,89.607,171933,4,171.93333,2.12463,155.08027,-11.393,89.607,0.087,4,0.765,0,0.73,0,0.763
1,0.705,0.861,10,-4.875,1,0.0296,0.000227,0.543,0.388,0.616,131.999,561253,4,561.25333,0.20041,558.47474,-4.875,131.999,0.938,4,0.948,10,0.081,1,0.329
0,0.474,0.0404,9,-22.208,0,0.0387,0.948,0.000263,0.111,0.18,119.415,310773,3,310.77333,0.51968,301.3776,-22.208,119.415,0.294,3,0.869,9,0.698,0,0.734
1,0.655,0.936,1,-4.57,0,0.0459,0.0463,0.000878,0.0846,0.7,100.648,312693,4,312.69333,0.28454,301.01188,-4.57,100.648,0.512,4,1,1,0.572,0,0.488
0,0.355,0.666,0,-6.263,1,0.0364,0.0000921,0,0.116,0.268,183.896,216693,3,216.69333,0,207.88245,-6.263,183.896,0.651,3,1,0,0.394,1,0.535
0,0.399,0.1,3,-16.821,1,0.0343,0.967,0.0000327,0.159,0.0907,77.551,98373,4,98.37333,0,98.37334,-16.821,77.551,0.414,4,0.5,3,0.63,1,0.835
1,0.698,0.583,1,-10.363,1,0.126,0.0176,0,0.296,0.25,116.514,146040,4,146.04,0,130.4381,-10.363,116.514,0.859,4,1,1,0.408,1,0.505
0,0.599,0.164,0,-23.035,1,0.0475,0.888,0.000612,0.121,0.317,125.388,280493,4,280.49333,0.09261,273.46721,-23.035,125.388,0.649,4,0.854,0,0.873,1,0.66
1,0.6,0.905,1,-3.41,0,0.0357,0.00274,0,0.831,0.636,124.032,187027,4,187.02667,0.22045,181.15628,-3.41,124.032,0.807,4,1,1,0.278,0,0.568
0,0.587,0.57,6,-7.631,1,0.0428,0.579,0,0.107,0.389,135.016,236253,4,236.25333,0.59288,214.58721,-7.631,135.016,0.449,4,1,6,0.525,1,0.559
1,0.416,0.715,7,-5.281,0,0.0527,0.00172,0.713,0.109,0.653,167.771,226250,4,226.24998,0.37342,218.91773,-5.281,167.771,0.274,4,0.507,7,0.703,0,0.612
1,0.935,0.781,6,-5.795,0,0.197,0.0158,0,0.164,0.918,123.894,226160,4,226.16,0.09274,215.78884,-5.795,123.894,0.522,4,1,6,0.527,0,0.454
0,0.329,0.391,8,-7.386,1,0.0276,0.837,0.00298,0.121,0.165,179.611,152400,4,152.4,0,143.04073,-7.386,179.611,0.168,4,0.718,8,0.317,1,0.508
0,0.279,0.352,2,-12.276,1,0.0393,0.952,0.905,0.435,0.0985,104.382,524027,4,524.02667,2.03755,471.52762,-12.276,104.382,0.482,4,0.93,2,0.512,1,0.685
0,0.545,0.164,7,-17.384,1,0.0276,0.772,0.0107,0.0749,0.14,88.09,275160,4,275.16,3.45397,259.57007,-17.384,88.09,0.214,4,0.992,7,1,1,1
1,0.592,0.601,9,-6.946,1,0.0341,0.192,0,0.0824,0.959,143.476,123853,4,123.85333,0.36113,116.02431,-6.946,143.476,0.43,4,0.752,9,0.79,1,0.663
1,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4,323.48,0.33683,323.48001,-6.902,140.03,0.474,4,0.866,5,0.317,0,0.524
0,0.628,0.593,8,-5.036,1,0.0323,0.093,0.00000165,0.096,0.104,125.026,197267,4,197.26667,0.3537,192.05224,-5.036,125.026,0.72,4,1,8,0.474,1,0.513
1,0.74,0.876,6,-6.87,0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,285427,4,285.42667,0.27995,277.8732,-6.87,127.002,0.948,4,0.786,6,0.182,0,0.515
0,0.348,0.576,0,-8.388,1,0.0289,0.00766,0.0462,0.276,0.428,179.014,288787,4,288.78667,0.37347,271.98694,-8.388,179.014,0.125,4,0.935,0,0.831,1,0.69
1,0.496,0.612,9,-5.699,0,0.0301,0.00293,0.0562,0.275,0.353,103.299,191400,4,191.4,0,184.81342,-5.699,103.299,0.418,4,1,9,0.332,0,0.28
0,0.667,0.19,11,-13.296,1,0.0343,0.986,0.788,0.193,0.213,105.483,147147,4,147.14667,0.51683,136.39982,-13.296,105.483,0.313,4,0.861,11,0.62,1,0.754
1,0.607,0.993,10,-4.511,0,0.148,0.00314,0.593,0.112,0.229,136.208,342733,4,342.73333,0.43519,342.73334,-4.511,136.208,0.721,4,1,10,0.539,0,0.442
1,0.583,0.515,11,-9.283,0,0.0571,0.605,0.000691,0.0931,0.603,115.732,263397,4,263.39692,0.45859,257.7415,-9.283,115.732,0.046,4,1,11,0.677,0,0.707
0,0.625,0.426,2,-8.392,0,0.0271,0.413,0,0.116,0.112,110.018,270333,4,270.33333,0,258.57161,-8.392,110.018,0.549,4,0.892,2,0.741,0,0.728
1,0.673,0.81,1,-5.167,1,0.0325,0.019,0.322,0.575,0.664,119.99,350093,4,350.09333,2.50776,350.09332,-5.167,119.99,0.665,4,1,1,0.689,1,0.709
1,0.654,0.828,10,-4.795,1,0.0376,0.000748,0,0.118,0.569,124.997,262200,4,262.20041,0,256.51084,-4.795,124.997,0.828,4,1,10,0.235,1,0.549
1,0.456,0.845,1,-5.88,1,0.424,0.00461,0.0047,0.368,0.459,192.918,246547,4,246.54667,0.11034,242.32925,-5.88,192.918,0.112,4,1,1,0.339,1,0.244
1,0.725,0.523,2,-6.494,0,0.0373,0.141,0.034,0.162,0.326,120,161907,4,161.90667,0.29306,155.64916,-6.494,120,0.669,4,1,2,0.337,0,0.504
1,0.903,0.621,2,-8.132,1,0.0578,0.00302,0.000186,0.0504,0.553,134.969,267067,4,267.06667,0,247.14159,-8.132,134.969,0.923,4,0.974,2,0.505,1,0.219
1,0.766,0.726,9,-6.232,0,0.0376,0.00976,0.00249,0.458,0.73,132.021,227587,4,227.58667,0,224.65306,-6.232,132.021,1,4,1,9,0.097,0,0.27
1,0.739,0.679,0,-5.079,1,0.0374,0.000426,0.0187,0.389,0.788,127.489,234400,4,234.4,2.57161,225.75601,-5.079,127.489,0.851,4,1,0,0.011,1,0.22
1,0.476,0.814,9,-7.077,0,0.0314,0.00258,0.0125,0.213,0.604,149.879,177173,4,177.17333,0.26195,171.65932,-7.077,149.879,0.708,4,0.835,9,0.383,0,0.468
0,0.587,0.142,7,-15.196,1,0.0329,0.862,0.000162,0.0953,0.288,119.752,250867,4,250.86667,0.19302,237.43565,-15.196,119.752,0.238,4,0.916,7,0.472,1,0.722
1,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4,251.24,0.68503,241.6907,-3.131,113.324,0.92,4,1,2,0.318,1,0.334
1,0.695,0.775,11,-5.041,0,0.0887,0.0117,0.191,0.0702,0.869,180.054,141317,4,141.31664,0,137.8917,-5.041,180.054,0.427,4,1,11,0.621,0,0.732
0,0.434,0.409,9,-8.429,1,0.0275,0.147,0.000122,0.165,0.244,118.482,289293,4,289.29333,0,277.01406,-8.429,118.482,0.336,4,1,9,0.177,1,0.353
1,0.459,0.869,2,-4.72,0,0.0875,0.000254,0.0887,0.0568,0.527,152.269,204200,4,204.2,1.07927,201.38086,-4.72,152.269,0.475,4,0.973,2,0.579,0,0.567
0,0.311,0.76,0,-6.301,1,0.0364,0.000962,0,0.104,0.189,177.592,258587,3,258.58667,0.33143,252.80145,-6.301,177.592,0.46,3,1,0,0.671,1,0.649
0,0.447,0.27,4,-14.49,1,0.0324,0.92,0.031,0.11,0.177,132.293,176133,4,176.13315,0,168.47819,-14.49,132.293,0.662,4,0.659,4,0.587,1,0.519
0,0.566,0.521,8,-7.128,1,0.0347,0.579,0.0000688,0.201,0.144,102.898,256973,4,256.97333,2.10721,254.14821,-7.128,102.898,0.68,4,0.991,8,0.516,1,0.487
0,0.784,0.397,7,-10.665,0,0.042,0.965,0.356,0.11,0.122,114.274,239307,4,239.30667,0.24957,226.92862,-10.665,114.274,0.718,4,0.979,7,0.731,0,0.667
0,0.231,0.774,9,-4.965,1,0.0481,0.101,0.284,0.133,0.313,86.49,376587,5,376.58667,0.13923,371.76308,-4.965,86.49,0.051,5,0.829,9,0.135,1,0.286
0,0.501,0.565,3,-6.596,0,0.0285,0.224,0.000352,0.185,0.469,134.504,260707,4,260.70667,0.2141,253.98567,-6.596,134.504,0.665,4,0.928,3,0.366,0,0.46
0,0.342,0.408,2,-14.102,1,0.182,0.74,0.00122,0.146,0.267,79.429,509000,3,509,0.15116,509,-14.102,79.429,0,3,0.036,2,0.708,1,0.689
0,0.518,0.311,7,-12.006,1,0.033,0.742,0.00781,0.116,0.214,126.025,205573,3,205.57333,0.60308,200.09215,-12.006,126.025,0.522,3,0.86,7,0.904,1,0.836
1,0.663,0.892,8,-4.759,1,0.0287,0.00232,0,0.115,0.625,122.025,186267,4,186.26667,2.15365,179.11873,-4.759,122.025,0.84,4,1,8,0.475,1,0.451
0,0.369,0.295,4,-12.779,1,0.0351,0.657,0.0000154,0.107,0.211,92.226,171373,4,171.37333,0.44644,158.10467,-12.779,92.226,0.328,4,0.993,4,0.676,1,0.612
0,0.634,0.138,7,-17.548,0,0.0427,0.775,0.154,0.112,0.535,117.324,223933,4,223.93333,0.44694,217.27492,-17.548,117.324,0.541,4,0.913,7,0.697,0,0.72
1,0.371,0.575,9,-10.208,1,0.172,0.0391,0.00749,0.0899,0.417,166.869,341240,4,341.24,0,319.46594,-10.208,166.869,0.233,4,0.904,9,0.315,1,0.234
1,0.605,0.873,1,-5.938,0,0.0344,0.0534,0.837,0.314,0.476,126.026,199904,4,199.90385,0,190.11338,-5.938,126.026,0.921,4,0.782,1,0.237,0,0.445
0,0.561,0.385,7,-11.218,1,0.0303,0.811,0.00000499,0.0995,0.534,114.21,258067,4,258.06667,2.28717,247.5073,-11.218,114.21,0.406,4,0.978,7,1,1,0.939
0,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147,4,276.14667,4.34213,259.47719,-5.723,123.962,0.332,4,0.981,6,0.582,0,0.682
0,0.606,0.912,7,-6.778,1,0.0394,0.0924,0,0.474,0.776,101.395,219000,4,219,0.0815,212.28263,-6.778,101.395,0.86,4,0.944,7,0.425,1,0.519
0,0.37,0.415,2,-5.458,1,0.036,0.403,0,0.123,0.24,176.455,193973,3,193.97333,0.15565,184.16327,-5.458,176.455,0.213,3,1,2,1,1,0.999
0,0.48,0.675,7,-7.134,1,0.029,0.265,0.00000423,0.235,0.37,138.784,201333,3,201.33333,0.37102,190.26431,-7.134,138.784,0.054,3,1,7,0.669,1,0.56
0,0.365,0.389,10,-13.191,0,0.0334,0.119,0.214,0.0974,0.189,111.793,284173,4,284.17333,0.24372,268.6839,-13.191,111.793,0.084,4,0.909,10,0.545,0,0.608
0,0.533,0.627,8,-5.584,1,0.0333,0.198,0,0.182,0.263,139.919,232720,4,232.72,0.17438,219.88136,-5.584,139.919,0.572,4,1,8,0.285,1,0.386
0,0.461,0.491,6,-4.118,1,0.0265,0.147,0,0.108,0.272,134.232,261787,4,261.78667,0.1219,252.54603,-4.118,134.232,0.175,4,1,6,0.533,1,0.618
0,0.519,0.0774,7,-23.593,0,0.0629,0.937,0.886,0.107,0.353,135.245,141200,3,141.2,0.38363,135.28526,-23.593,135.245,0.357,3,1,7,0.371,0,0.533
0,0.376,0.537,7,-6.203,1,0.0272,0.0628,0.000149,0.107,0.349,73.604,282880,4,282.88,4.3015,274.14059,-6.203,73.604,0.11,4,0.881,7,0.768,1,0.672
1,0.484,0.899,2,-4.89,1,0.036,0.000691,0.104,0.112,0.348,131.358,242693,4,242.69333,0,228.4263,-4.89,131.358,0.499,4,0.988,2,0.724,1,0.718
0,0.537,0.301,7,-12.508,1,0.0294,0.631,0.00000629,0.112,0.25,153.78,227333,4,227.33333,0.15088,215.18512,-12.508,153.78,0.047,4,1,7,0.665,1,0.752
1,0.48,0.806,8,-3.703,1,0.0452,0.0000897,0.0021,0.197,0.307,146.979,175613,4,175.61333,0.17732,169.5405,-3.703,146.979,0.942,4,0.562,8,0.526,1,0.54
0,0.836,0.705,5,-5.221,0,0.0537,0.0192,0.0000147,0.107,0.553,119.949,242510,4,242.51002,0.2322,237.40662,-5.221,119.949,0.613,4,0.992,5,0.686,0,0.697
0,0.383,0.594,8,-7.28,1,0.0302,0.41,0.454,0.359,0.199,110.11,243773,4,243.77333,0,236.23401,-7.28,110.11,0.633,4,0.814,8,0.589,1,0.599
0,0.14,0.928,2,-3.297,1,0.0618,0.000301,0.00142,0.357,0.212,202.453,341746,4,341.74585,0,341.74585,-3.297,202.453,0.544,4,0.986,2,0,1,0.085
1,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,257.36,0.52785,248.54059,-13.222,133.148,0.713,4,1,11,0.548,0,0.487
1,0.791,0.734,5,-5.464,1,0.0629,0.522,0.00165,0.167,0.962,105.854,244920,4,244.92,0.33751,235.20653,-5.464,105.854,1,4,1,5,0.69,1,0.563
1,0.535,0.886,11,-3.106,1,0.045,0.000304,0.00000226,0.257,0.445,126.012,215160,4,215.16,0.37129,212.31166,-3.106,126.012,0.838,4,1,11,0.287,1,0.154
0,0.538,0.434,6,-9.956,0,0.0275,0.398,0.0167,0.0729,0.221,114.56,271062,4,271.06154,0.09347,258.73995,-9.956,114.56,0.615,4,0.959,6,0.646,0,0.389
1,0.388,0.96,10,-6.389,0,0.0819,0.0237,0.0749,0.867,0.199,113.14,180827,4,180.82667,0.16286,169.93524,-6.389,113.14,0.62,4,1,10,0.696,0,0.601
1,0.685,0.851,0,-6.714,1,0.0391,0.00819,0.000405,0.0954,0.904,91.963,165280,4,165.28,0,162.11592,-6.714,91.963,0.244,4,1,0,0.123,1,0.258
1,0.702,0.777,2,-4.446,0,0.0347,0.482,0,0.0789,0.918,116.819,190467,4,190.46667,0.23447,184.05297,-4.446,116.819,0.791,4,1,2,0.295,0,0.456
1,0.745,0.841,6,-4.774,1,0.357,0.358,0,0.111,0.767,97.909,213760,4,213.76,0.38608,213.75999,-4.774,97.909,0.59,4,1,6,0.717,1,0.47
1,0.44,0.931,8,-2.943,1,0.158,0.000296,0.00315,0.0368,0.247,129.989,243040,4,243.04,0.31859,243.03999,-2.943,129.989,0.625,4,1,8,0.508,1,0.251
0,0.392,0.57,11,-5.249,0,0.0466,0.204,0.299,0.385,0.191,105.468,243467,3,243.46667,0.28576,237.09896,-5.249,105.468,0.222,3,0.929,11,0,0,0.108
0,0.648,0.328,5,-9.536,1,0.0273,0.538,0.0000191,0.0714,0.2,110.934,182133,4,182.13333,0.15111,170.84662,-9.536,110.934,0.891,4,0.745,5,0.637,1,0.717
0,0.232,0.528,0,-7.077,1,0.0328,0.272,0.0000173,0.1,0.0948,108.977,251480,4,251.48,0.17615,243.70503,-7.077,108.977,0,4,1,0,0.725,1,0.67
1,0.44,0.856,1,-7.077,0,0.303,0.0168,0.247,0.0955,0.137,128.15,362011,4,362.0107,0.45211,356.80363,-7.077,128.15,0.361,4,1,1,0.413,0,0.4
1,0.937,0.723,0,-12.01,1,0.0567,0.599,0,0.211,0.9,139.581,134000,4,134,0,130.33361,-12.01,139.581,0.819,4,0.934,0,0.627,1,0.495
0,0.334,0.582,0,-7.196,1,0.0306,0.144,0.0153,0.255,0.387,182.726,233427,3,233.42667,0.27302,222.1337,-7.196,182.726,0.273,3,1,0,0.984,1,0.888
0,0.581,0.721,0,-4.739,1,0.0362,0.252,0,0.119,0.38,129.956,261907,4,261.90667,0.07651,253.10331,-4.739,129.956,0.303,4,0.903,0,0.546,1,0.642
1,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,225983,4,225.98308,0.26109,222.15692,-4.282,106.97,0.823,4,0.992,1,0.205,1,0.437
1,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,310573,4,310.57333,7.01243,297.79592,-3.152,145.042,0.553,4,1,9,0.69,1,0.482
1,0.85,0.769,4,-8.648,0,0.0359,0.0289,0.01,0.0899,0.967,122.007,184453,4,184.45333,2.6819,174.24834,-8.648,122.007,0.845,4,1,4,0.569,0,0.513
1,0.698,0.875,7,-4.164,1,0.322,0.115,0,0.166,0.734,129.986,199480,4,199.48,0,191.79683,-4.164,129.986,0.729,4,0.968,7,0.769,1,0.803
1,0.882,0.528,2,-6.64,1,0.0593,0.00843,0.157,0.468,0.481,110.003,232320,4,232.32,0,232.32001,-6.64,110.003,0.894,4,1,2,0.581,1,0.436
1,0.654,0.831,7,-4.008,0,0.029,0.0114,0.05,0.0911,0.378,123.002,177561,4,177.56095,0,170.7073,-4.008,123.002,0.498,4,1,7,0.59,0,0.448
1,0.736,0.847,10,-4.637,0,0.0549,0.0189,0.105,0.0951,0.738,123.952,220280,4,220.28,0.40054,216.84535,-4.637,123.952,0.417,4,1,10,0.273,0,0.395
0,0.612,0.857,0,-5.292,1,0.04,0.00815,0.00023,0.34,0.518,137.969,280684,4,280.68408,0,277.71066,-5.292,137.969,0.828,4,0.402,0,0.369,1,0.45
0,0.332,0.136,7,-14.99,1,0.0356,0.972,0.0000167,0.129,0.166,80.629,210907,4,210.90667,0.17615,197.32317,-14.99,80.629,0.024,4,0.621,7,0.545,1,0.662
0,0.651,0.568,0,-7.882,0,0.0399,0.119,0.00000348,0.316,0.188,134.828,315373,4,315.37333,0.24948,302.8927,-7.882,134.828,0.1,4,1,0,0.331,0,0.39
1,0.575,0.872,10,-4.745,0,0.0919,0.0507,0,0.486,0.784,126.066,232613,4,232.61333,2.798,227.97932,-4.745,126.066,0.826,4,1,10,0.111,0,0.289
1,0.766,0.859,3,-3.994,0,0.121,0.00034,0.643,0.052,0.748,123.924,267781,4,267.78122,0.12517,263.3317,-3.994,123.924,0.85,4,1,3,0.284,0,0.233
1,0.442,0.83,9,-4.02,1,0.146,0.128,0,0.129,0.578,89.338,215747,4,215.74667,0.42957,212.19556,-4.02,89.338,0.118,4,0.996,9,0.89,1,0.701
1,0.731,0.881,7,-6.541,1,0.0413,0.071,0.896,0.123,0.802,139.989,208507,4,208.50667,0.12195,197.15483,-6.541,139.989,0.951,4,1,7,0.407,1,0.526
0,0.46,0.52,4,-6.695,1,0.0295,0.617,0,0.103,0.167,99.918,218067,3,218.06667,0.44707,208.56163,-6.695,99.918,0.335,3,0.757,4,0.285,1,0.566
1,0.776,0.957,7,-3.882,0,0.0436,0.0475,0.0000165,0.099,0.757,105.85,219093,4,219.09333,0,216.86857,-3.882,105.85,0.907,4,1,7,0.213,0,0.422
1,0.641,0.967,5,-4.289,0,0.0601,0.0483,0.000276,0.442,0.725,113.017,238787,4,238.78667,0.40127,238.78667,-4.289,113.017,0.957,4,1,5,0.3,0,0.432
1,0.739,0.734,0,-8.169,1,0.0417,0.298,0.094,0.113,0.959,164.028,194960,4,194.96,0.18562,186.16018,-8.169,164.028,0.37,4,1,0,0.711,1,0.593
1,0.411,0.794,5,-7.473,0,0.037,0.000702,0.000447,0.0585,0.577,109.928,137547,4,137.54667,0,137.54666,-7.473,109.928,0.498,4,1,5,0.114,0,0.398
1,0.755,0.895,9,-2.619,1,0.0883,0.0507,0.0737,0.222,0.844,118.871,181907,4,181.90667,0,179.18259,-2.619,118.871,0.845,4,1,9,0.579,1,0.467
1,0.534,0.902,8,-4.24,0,0.0912,0.0271,0,0.125,0.548,127.983,188133,4,188.13333,0.26703,184.99338,-4.24,127.983,0.831,4,0.995,8,0.856,0,0.76
1,0.72,0.8,1,-5.045,1,0.0819,0.18,0.000312,0.115,0.519,128.098,532840,4,532.84,0.80109,526.83175,-5.045,128.098,0.796,4,1,1,0.934,1,0.739
1,0.702,0.696,8,-5.799,0,0.0572,0.0181,0.0000236,0.0634,0.445,126.063,255220,4,255.21955,2.00853,248.84825,-5.799,126.063,0.841,4,1,8,0.41,0,0.45
1,0.806,0.396,10,-9.738,0,0.044,0.00135,0.141,0.202,0.681,120.004,223489,4,223.48902,0,220.09615,-9.738,120.004,0.779,4,1,10,0.742,0,0.489
1,0.8,0.679,9,-13.698,0,0.0976,0.431,0.925,0.0935,0.115,129.994,207944,4,207.94426,0.26707,190.90866,-13.698,129.994,0.879,4,1,9,0,0,0
0,0.37,0.0772,0,-19.322,1,0.0414,0.642,0.69,0.112,0.0954,119.942,287893,4,287.89333,2.64707,281.35619,-19.322,119.942,0.15,4,0.883,0,0.831,1,0.824
1,0.584,0.936,4,-6.854,0,0.039,0.000317,0.00000441,0.258,0.506,130.013,205400,4,205.4,2.19429,193.21324,-6.854,130.013,0.492,4,1,4,0.212,0,0.326
1,0.815,0.845,2,-5.244,0,0.0551,0.0979,0.0000315,0.365,0.821,110.99,312440,4,312.44,0.16259,301.90005,-5.244,110.99,0.968,4,1,2,0.818,0,0.715
1,0.629,0.859,8,-4.871,1,0.0745,0.123,0,0.0682,0.609,120.016,264693,4,264.69333,0.56313,241.75456,-4.871,120.016,0.927,4,0.922,8,0.457,1,0.514
1,0.618,0.955,4,-3.836,1,0.0798,0.00221,0.00000309,0.486,0.79,150.034,179947,4,179.94667,0.14508,175.43837,-3.836,150.034,0.116,4,1,4,0.326,1,0.431
1,0.485,0.991,4,-3.953,1,0.0504,0.0448,0.472,0.11,0.346,109.909,105640,4,105.64,0,100.83265,-3.953,109.909,0.769,4,0.913,4,0.936,1,0.778
0,0.322,0.785,9,-6.346,0,0.0534,0.444,0.587,0.191,0.446,184.01,285067,4,285.06667,2.16526,271.8302,-6.346,184.01,0.099,4,0.344,9,0.364,0,0.304
0,0.458,0.0585,7,-21.427,1,0.0468,0.891,0.000232,0.0895,0.183,79.573,134227,4,134.22667,6.18812,129.2771,-21.427,79.573,0.27,4,0.432,7,0.431,1,0.457
0,0.63,0.625,6,-5.088,0,0.0252,0.231,0,0.0765,0.683,167.998,234960,4,234.96,0.3483,229.30866,-5.088,167.998,0.236,4,0.895,6,0.676,0,0.538
0,0.838,0.443,7,-7.124,0,0.0531,0.13,0.0136,0.0742,0.186,118.995,230920,4,230.92,1.01637,218.5288,-7.124,118.995,0.913,4,0.819,7,0.933,0,0.776
1,0.827,0.783,9,-3.918,0,0.0869,0.0692,0,0.628,0.832,117.934,233907,4,233.90667,0,230.12136,-3.918,117.934,0.856,4,1,9,0.662,0,0.55
0,0.464,0.534,2,-8.431,1,0.0301,0.416,0.734,0.0945,0.12,76.96,265933,4,265.93333,0.08118,257.19583,-8.431,76.96,0.04,4,0.562,2,0.299,1,0.3
1,0.671,0.908,11,-4.855,1,0.0605,0.0252,0.00128,0.12,0.631,124.473,235173,4,235.17333,0.28526,230.85859,-4.855,124.473,0.918,4,1,11,0.019,1,0.316
1,0.874,0.612,2,-5.263,1,0.0467,0.000397,0.00003,0.128,0.826,119.991,209160,4,209.16,0.34435,203.49388,-5.263,119.991,0.768,4,1,2,0.751,1,0.535
0,0.262,0.176,10,-10.463,1,0.0301,0.836,0.0343,0.122,0.105,73.076,319360,4,319.36,0.19546,305.801,-10.463,73.076,0.08,4,0.855,10,0.625,1,0.557
0,0.514,0.839,4,-4.542,0,0.0323,0.0282,0.0853,0.128,0.434,128.079,278787,4,278.78667,0.11093,266.62313,-4.542,128.079,0.839,4,0.995,4,0.336,0,0.465
0,0.339,0.562,0,-7.288,1,0.0278,0.0626,0.000132,0.305,0.0845,109.322,241160,4,241.16,0.09161,234.5912,-7.288,109.322,0.583,4,0.438,0,0.706,1,0.758
0,0.438,0.436,0,-9.853,0,0.0302,0.694,0.00332,0.14,0.234,134.983,247160,3,247.16,0,233.95265,-9.853,134.983,0.366,3,0.209,0,0.609,0,0.635
0,0.581,0.384,9,-11.195,1,0.0336,0.697,0.813,0.0889,0.0466,77.412,279634,4,279.63415,0,265.21832,-11.195,77.412,0.629,4,0.958,9,0,1,0.266
1,0.656,0.836,4,-8.491,1,0.0339,0.405,0.0672,0.731,0.941,105.033,177947,3,177.94667,6.64671,157.95955,-8.491,105.033,0.286,3,0.96,4,0.576,1,0.486
0,0.54,0.417,10,-11.048,0,0.0307,0.664,0.000425,0.106,0.281,134.762,253093,4,253.09333,0,233.88299,-11.048,134.762,0.261,4,0.983,10,0.246,0,0.429
0,0.455,0.982,4,-4.996,1,0.0659,0.000227,0.0000535,0.318,0.416,148.081,262120,4,262.12,0,259.4946,-4.996,148.081,0.981,4,0.997,4,0.477,1,0.547
